time,EVT_TYPE,sym,tradePrice
30:35.9,MarketPrice,GCQ8,1301.6
30:41.3,MarketPrice,GCQ8,1301.5
30:41.3,MarketPrice,GCZ8,1313.9
30:44.3,MarketPrice,GCQ8,1301.6
30:47.9,MarketPrice,SIU8,16.98
30:50.6,MarketPrice,GCQ8,1301.6
30:50.6,MarketPrice,GCQ8,1301.6
30:50.7,MarketPrice,GCQ8,1301.6
30:50.7,MarketPrice,GCQ8,1301.6
30:50.8,MarketPrice,GCQ8,1301.6
31:10.6,MarketPrice,GCQ8,1301.6
31:10.6,MarketPrice,GCQ8,1301.6
31:10.6,MarketPrice,GCQ8,1301.6
31:10.6,MarketPrice,GCQ8,1301.6
31:10.6,MarketPrice,GCQ8,1301.6
31:10.6,MarketPrice,GCQ8,1301.6
31:10.8,MarketPrice,GCQ8,1301.6
31:16.9,MarketPrice,GCQ8,1301.6
31:16.9,MarketPrice,GCQ8,1301.6
31:19.2,MarketPrice,GCQ8,1301.5
31:21.4,MarketPrice,GCQ8,1301.6
31:21.4,MarketPrice,GCQ8,1301.6
31:29.8,MarketPrice,SIN8,16.91
31:29.8,MarketPrice,SIN8,16.91
31:31.8,MarketPrice,GCQ8,1301.6
31:32.6,MarketPrice,SIN8,16.91
31:32.6,MarketPrice,SIN8,16.91
31:32.6,MarketPrice,SIN8,16.91
31:56.9,MarketPrice,SIN8,16.91
32:10.0,MarketPrice,GCQ8,1301.6
32:15.4,MarketPrice,GCQ8,1301.6
32:43.8,MarketPrice,GCQ8,1301.7
32:57.6,MarketPrice,GCQ8,1301.7
33:02.2,MarketPrice,GCQ8,1301.7
33:11.6,MarketPrice,SIN8,16.91
33:14.7,MarketPrice,GCQ8,1301.7
33:24.7,MarketPrice,GCQ8,1301.7
33:24.9,MarketPrice,GCQ8,1301.6
33:26.0,MarketPrice,GCQ8,1301.6
33:26.0,MarketPrice,SIN8,16.91
33:26.0,MarketPrice,GCQ8,1301.6
33:26.0,MarketPrice,GCQ8,1301.6
33:33.8,MarketPrice,GCQ8,1301.6
33:39.5,MarketPrice,GCZ8,1314
33:45.2,MarketPrice,GCQ8,1301.6
33:45.2,MarketPrice,GCQ8,1301.6
33:45.2,MarketPrice,GCQ8,1301.6
33:45.2,MarketPrice,GCQ8,1301.6
33:45.2,MarketPrice,GCQ8,1301.6
33:45.4,MarketPrice,GCQ8,1301.6
33:45.5,MarketPrice,GCQ8,1301.6
33:46.6,MarketPrice,GCQ8,1301.6
34:01.3,MarketPrice,GCQ8,1301.6
34:01.3,MarketPrice,GCQ8,1301.6
34:01.3,MarketPrice,GCQ8,1301.6
34:01.3,MarketPrice,GCQ8,1301.6
34:01.3,MarketPrice,GCQ8,1301.6
34:01.3,MarketPrice,GCQ8,1301.6
34:01.7,MarketPrice,GCQ8,1301.6
34:01.7,MarketPrice,GCQ8,1301.6
34:01.7,MarketPrice,GCQ8,1301.6
34:01.7,MarketPrice,GCQ8,1301.6
34:02.5,MarketPrice,GCQ8,1301.6
34:06.5,MarketPrice,GCQ8,1301.6
34:06.5,MarketPrice,GCQ8,1301.6
34:06.7,MarketPrice,GCQ8,1301.6
34:06.7,MarketPrice,GCQ8,1301.6
34:06.7,MarketPrice,GCQ8,1301.6
34:06.7,MarketPrice,GCQ8,1301.6
34:06.7,MarketPrice,GCQ8,1301.6
34:06.7,MarketPrice,GCQ8,1301.6
34:08.0,MarketPrice,GCQ8,1301.7
34:08.2,MarketPrice,SIN8,16.91
34:08.2,MarketPrice,SIN8,16.91
34:08.2,MarketPrice,SIN8,16.91
34:08.2,MarketPrice,SIN8,16.91
34:08.2,MarketPrice,SIN8,16.91
34:08.2,MarketPrice,GCQ8,1301.7
34:08.2,MarketPrice,GCQ8,1301.7
34:08.3,MarketPrice,GCQ8,1301.8
34:08.3,MarketPrice,GCQ8,1301.8
34:08.4,MarketPrice,GCQ8,1301.8
34:08.6,MarketPrice,GCQ8,1301.8
34:08.6,MarketPrice,GCQ8,1301.8
34:08.7,MarketPrice,GCQ8,1301.8
34:08.7,MarketPrice,GCQ8,1301.8
34:09.4,MarketPrice,GCQ8,1301.8
34:09.7,MarketPrice,GCQ8,1301.8
34:09.7,MarketPrice,GCQ8,1301.8
34:09.7,MarketPrice,GCQ8,1301.8
34:09.7,MarketPrice,GCQ8,1301.8
34:09.7,MarketPrice,GCQ8,1301.8
34:09.7,MarketPrice,GCQ8,1301.8
34:09.7,MarketPrice,GCQ8,1301.8
34:09.7,MarketPrice,GCQ8,1301.8
34:09.7,MarketPrice,GCQ8,1301.8
34:09.7,MarketPrice,GCQ8,1301.8
34:09.7,MarketPrice,GCQ8,1301.8
34:09.7,MarketPrice,GCQ8,1301.8
34:09.7,MarketPrice,GCQ8,1301.8
34:09.8,MarketPrice,GCQ8,1301.9
34:09.9,MarketPrice,GCQ8,1301.9
34:15.3,MarketPrice,GCQ8,1301.8
34:15.3,MarketPrice,GCQ8,1301.8
34:15.3,MarketPrice,GCQ8,1301.8
34:15.5,MarketPrice,GCQ8,1301.8
34:15.5,MarketPrice,GCQ8,1301.8
34:15.5,MarketPrice,GCQ8,1301.8
34:15.5,MarketPrice,GCQ8,1301.8
34:15.9,MarketPrice,GCQ8,1301.7
34:16.0,MarketPrice,GCQ8,1301.7
34:17.8,MarketPrice,GCQ8,1301.7
34:17.9,MarketPrice,GCQ8,1301.6
34:19.3,MarketPrice,SIN8,16.91
34:19.3,MarketPrice,SIN8,16.91
34:23.2,MarketPrice,GCQ8,1301.6
34:23.3,MarketPrice,GCQ8,1301.6
34:23.3,MarketPrice,GCQ8,1301.6
34:23.6,MarketPrice,GCQ8,1301.7
34:25.5,MarketPrice,GCQ8,1301.7
34:33.3,MarketPrice,GCQ8,1301.7
34:34.1,MarketPrice,GCQ8,1301.7
34:36.5,MarketPrice,GCQ8,1301.7
34:37.5,MarketPrice,GCQ8,1301.7
34:37.5,MarketPrice,GCQ8,1301.7
34:37.5,MarketPrice,GCQ8,1301.7
34:37.6,MarketPrice,GCQ8,1301.7
34:37.7,MarketPrice,GCQ8,1301.7
34:37.7,MarketPrice,GCQ8,1301.7
34:38.4,MarketPrice,GCQ8,1301.7
34:38.6,MarketPrice,GCQ8,1301.7
34:38.6,MarketPrice,GCQ8,1301.7
34:43.1,MarketPrice,GCQ8,1301.7
34:43.1,MarketPrice,GCQ8,1301.7
34:44.6,MarketPrice,GCQ8,1301.7
34:46.2,MarketPrice,GCQ8,1301.7
34:51.9,MarketPrice,GCQ8,1301.7
34:51.9,MarketPrice,GCQ8,1301.7
34:53.8,MarketPrice,GCQ8,1301.7
34:54.1,MarketPrice,GCQ8,1301.7
34:56.3,MarketPrice,GCQ8,1301.7
35:03.3,MarketPrice,GCQ8,1301.7
35:03.3,MarketPrice,GCQ8,1301.7
35:03.3,MarketPrice,GCQ8,1301.7
35:03.3,MarketPrice,GCQ8,1301.7
35:03.3,MarketPrice,GCQ8,1301.7
35:03.3,MarketPrice,GCQ8,1301.7
35:03.3,MarketPrice,GCQ8,1301.7
35:07.0,MarketPrice,GCQ8,1301.7
35:07.0,MarketPrice,GCQ8,1301.7
35:09.9,MarketPrice,SIN8,16.915
35:12.4,MarketPrice,GCQ8,1301.7
35:12.4,MarketPrice,GCQ8,1301.7
35:12.4,MarketPrice,GCQ8,1301.7
35:12.4,MarketPrice,GCQ8,1301.7
35:12.4,MarketPrice,GCQ8,1301.7
35:12.4,MarketPrice,GCQ8,1301.7
35:12.4,MarketPrice,GCQ8,1301.7
35:12.4,MarketPrice,GCQ8,1301.7
35:12.4,MarketPrice,GCQ8,1301.7
35:12.7,MarketPrice,GCQ8,1301.7
35:12.7,MarketPrice,GCQ8,1301.7
35:12.7,MarketPrice,GCQ8,1301.7
35:12.7,MarketPrice,GCQ8,1301.7
35:12.7,MarketPrice,GCQ8,1301.7
35:12.7,MarketPrice,GCQ8,1301.7
35:20.1,MarketPrice,GCQ8,1301.7
35:20.2,MarketPrice,GCQ8,1301.7
35:20.2,MarketPrice,GCQ8,1301.7
35:20.6,MarketPrice,GCQ8,1301.7
35:21.5,MarketPrice,SIN8,16.91
35:25.0,MarketPrice,SIN8,16.91
35:25.5,MarketPrice,SIN8,16.91
35:28.2,MarketPrice,GCQ8,1301.7
35:44.4,MarketPrice,PLN8,906.4
35:45.2,MarketPrice,PLN8,906.4
35:45.2,MarketPrice,PLN8,906.4
35:50.4,MarketPrice,GCQ8,1301.7
35:57.4,MarketPrice,GCQ8,1301.7
36:01.2,MarketPrice,GCQ8,1301.7
36:01.2,MarketPrice,GCQ8,1301.7
36:01.2,MarketPrice,GCQ8,1301.7
36:01.4,MarketPrice,PLN8,906.5
36:02.0,MarketPrice,GCV8,1307.8
36:02.0,MarketPrice,GCQ8,1301.7
36:02.0,MarketPrice,GCQ8,1301.7
36:02.0,MarketPrice,PLN8,906.6
36:02.0,MarketPrice,PLN8,906.6
36:02.0,MarketPrice,PLN8,906.6
36:02.0,MarketPrice,PLN8,906.7
36:02.0,MarketPrice,PLN8,906.7
36:02.0,MarketPrice,GCQ8,1301.7
36:02.1,MarketPrice,GCQ8,1301.7
36:02.1,MarketPrice,GCQ8,1301.7
36:02.2,MarketPrice,GCQ8,1301.7
36:03.1,MarketPrice,PLN8,906.7
36:05.6,MarketPrice,GCQ8,1301.7
36:23.7,MarketPrice,GCQ8,1301.7
36:24.3,MarketPrice,SIN8,16.915
36:24.9,MarketPrice,GCQ8,1301.7
36:26.3,MarketPrice,GCQ8,1301.7
36:26.3,MarketPrice,GCQ8,1301.7
36:26.7,MarketPrice,GCQ8,1301.7
36:33.8,MarketPrice,PLN8,906.5
36:33.8,MarketPrice,PLN8,906.5
36:38.2,MarketPrice,SIN8,16.91
36:42.6,MarketPrice,PLN8,906.5
36:43.0,MarketPrice,PLN8,906.5
36:50.2,MarketPrice,GCQ8,1301.6
36:55.5,MarketPrice,PLN8,906.7
36:57.5,MarketPrice,GCQ8,1301.6
36:59.1,MarketPrice,SIN8,16.915
37:38.3,MarketPrice,GCQ8,1301.6
37:38.3,MarketPrice,GCQ8,1301.6
37:40.4,MarketPrice,GCQ8,1301.6
37:41.0,MarketPrice,GCQ8,1301.6
37:41.0,MarketPrice,GCQ8,1301.6
37:41.0,MarketPrice,GCQ8,1301.6
37:41.5,MarketPrice,GCQ8,1301.6
37:47.4,MarketPrice,GCQ8,1301.6
37:48.1,MarketPrice,GCQ8,1301.6
37:48.8,MarketPrice,GCQ8,1301.6
37:58.2,MarketPrice,SIN8,16.915
37:59.1,MarketPrice,SIN8,16.915
38:11.8,MarketPrice,GCQ8,1301.7
38:12.4,MarketPrice,GCQ8,1301.6
38:12.5,MarketPrice,GCQ8,1301.6
38:25.0,MarketPrice,GCQ8,1301.6
38:26.8,MarketPrice,GCQ8,1301.6
38:27.8,MarketPrice,GCQ8,1301.6
38:27.8,MarketPrice,GCQ8,1301.5
38:28.3,MarketPrice,GCQ8,1301.6
38:28.3,MarketPrice,GCQ8,1301.6
38:28.6,MarketPrice,GCQ8,1301.6
38:30.1,MarketPrice,GCQ8,1301.5
38:31.1,MarketPrice,GCQ8,1301.6
38:34.5,MarketPrice,GCQ8,1301.5
38:39.5,MarketPrice,GCQ8,1301.5
38:41.3,MarketPrice,PLN8,906.4
38:41.3,MarketPrice,PLN8,906.4
38:43.9,MarketPrice,GCQ8,1301.5
38:43.9,MarketPrice,GCQ8,1301.5
38:43.9,MarketPrice,GCQ8,1301.5
38:43.9,MarketPrice,GCQ8,1301.5
38:43.9,MarketPrice,GCQ8,1301.5
38:43.9,MarketPrice,GCQ8,1301.5
38:43.9,MarketPrice,GCQ8,1301.5
38:44.0,MarketPrice,GCQ8,1301.5
38:44.1,MarketPrice,GCQ8,1301.5
38:44.1,MarketPrice,GCQ8,1301.4
38:44.2,MarketPrice,GCQ8,1301.4
38:44.8,MarketPrice,GCQ8,1301.4
38:46.3,MarketPrice,GCQ8,1301.4
38:46.4,MarketPrice,GCQ8,1301.4
38:46.4,MarketPrice,GCQ8,1301.4
38:46.4,MarketPrice,GCQ8,1301.4
38:46.4,MarketPrice,GCQ8,1301.4
38:46.6,MarketPrice,PLN8,906.4
38:46.6,MarketPrice,PLN8,906.4
38:46.6,MarketPrice,PLN8,906.3
38:46.6,MarketPrice,PLN8,906.3
38:46.7,MarketPrice,PLN8,906.3
38:46.7,MarketPrice,PLN8,906.3
38:46.8,MarketPrice,PLN8,906.3
38:46.8,MarketPrice,PLN8,906.2
38:48.1,MarketPrice,GCQ8,1301.5
38:48.1,MarketPrice,GCQ8,1301.5
38:51.6,MarketPrice,GCQ8,1301.5
38:51.6,MarketPrice,GCQ8,1301.5
38:55.1,MarketPrice,GCQ8,1301.4
38:55.1,MarketPrice,GCQ8,1301.3
38:55.1,MarketPrice,GCQ8,1301.3
38:55.1,MarketPrice,GCQ8,1301.2
38:55.1,MarketPrice,GCM8,1297
38:55.1,MarketPrice,PLN8,906.3
38:55.1,MarketPrice,SIN8,16.91
38:55.1,MarketPrice,GCQ8,1301.4
38:55.1,MarketPrice,SIN8,16.91
38:55.1,MarketPrice,SIN8,16.91
38:55.2,MarketPrice,GCQ8,1301.3
38:55.2,MarketPrice,SIN8,16.91
38:55.2,MarketPrice,SIN8,16.91
38:55.2,MarketPrice,SIN8,16.91
38:55.2,MarketPrice,GCQ8,1301.3
38:55.2,MarketPrice,SIN8,16.91
38:55.2,MarketPrice,GCQ8,1301.3
38:55.2,MarketPrice,SIN8,16.905
38:55.2,MarketPrice,SIN8,16.905
38:55.3,MarketPrice,GCQ8,1301.2
38:55.3,MarketPrice,GCQ8,1301.2
38:55.3,MarketPrice,GCQ8,1301.2
38:55.3,MarketPrice,GCQ8,1301.2
38:55.4,MarketPrice,GCQ8,1301.3
38:55.7,MarketPrice,GCQ8,1301.3
38:57.2,MarketPrice,GCQ8,1301.2
38:58.7,MarketPrice,GCZ8,1313.7
38:58.7,MarketPrice,GCQ8,1301.2
38:58.7,MarketPrice,GCQ8,1301.2
38:58.7,MarketPrice,GCQ8,1301.2
38:58.7,MarketPrice,GCQ8,1301.2
38:58.7,MarketPrice,GCQ8,1301.2
38:58.7,MarketPrice,GCQ8,1301.2
38:58.7,MarketPrice,GCQ8,1301.2
38:58.7,MarketPrice,GCQ8,1301.2
38:58.7,MarketPrice,GCQ8,1301.2
38:58.7,MarketPrice,GCQ8,1301.2
38:58.7,MarketPrice,GCQ8,1301.2
38:58.7,MarketPrice,GCJ9,1326.4
38:58.7,MarketPrice,GCJ9,1326.4
38:58.7,MarketPrice,GCJ9,1326.4
38:58.7,MarketPrice,GCJ9,1326.4
38:58.7,MarketPrice,GCJ9,1326.4
38:58.7,MarketPrice,GCJ9,1326.4
38:58.7,MarketPrice,GCJ9,1326.4
38:58.7,MarketPrice,GCJ9,1326.4
38:58.7,MarketPrice,GCJ9,1326.4
38:58.7,MarketPrice,GCJ9,1326.4
38:58.7,MarketPrice,GCJ9,1326.4
38:58.7,MarketPrice,GCQ8,1301.2
38:58.7,MarketPrice,GCQ8,1301.2
38:58.7,MarketPrice,GCQ8,1301.2
38:58.7,MarketPrice,GCJ9,1326.4
38:58.8,MarketPrice,GCQ8,1301.2
38:58.8,MarketPrice,GCJ9,1326.4
38:59.0,MarketPrice,GCQ8,1301.2
38:59.2,MarketPrice,GCQ8,1301.2
38:59.2,MarketPrice,GCQ8,1301.2
38:59.2,MarketPrice,GCQ8,1301.2
38:59.2,MarketPrice,GCJ9,1326.4
38:59.2,MarketPrice,GCJ9,1326.4
38:59.2,MarketPrice,GCQ8,1301.2
38:59.6,MarketPrice,GCQ8,1301.2
38:59.6,MarketPrice,GCQ8,1301.2
38:59.6,MarketPrice,GCQ8,1301.2
38:59.6,MarketPrice,GCJ9,1326.4
38:59.6,MarketPrice,GCJ9,1326.4
38:59.7,MarketPrice,GCQ8,1301.2
38:59.7,MarketPrice,GCQ8,1301.2
39:00.2,MarketPrice,GCQ8,1301.2
39:00.5,MarketPrice,GCQ8,1301.2
39:00.8,MarketPrice,GCQ8,1301.2
39:01.4,MarketPrice,GCQ8,1301.3
39:03.1,MarketPrice,GCQ8,1301.2
39:03.4,MarketPrice,GCQ8,1301.2
39:03.4,MarketPrice,GCQ8,1301.2
39:03.4,MarketPrice,GCQ8,1301.2
39:04.1,MarketPrice,GCQ8,1301.1
39:04.1,MarketPrice,GCQ8,1301.2
39:04.1,MarketPrice,GCQ8,1301.2
39:04.4,MarketPrice,GCQ8,1301.2
39:04.4,MarketPrice,GCQ8,1301.1
39:05.5,MarketPrice,GCQ8,1301.1
39:05.8,MarketPrice,GCQ8,1301.1
39:05.9,MarketPrice,GCQ8,1301.2
39:05.9,MarketPrice,GCQ8,1301.2
39:05.9,MarketPrice,GCQ8,1301.2
39:05.9,MarketPrice,GCQ8,1301.2
39:06.0,MarketPrice,GCQ8,1301.2
39:06.0,MarketPrice,GCQ8,1301.2
39:06.1,MarketPrice,GCQ8,1301.2
39:06.3,MarketPrice,GCQ8,1301.2
39:06.3,MarketPrice,GCQ8,1301.2
39:06.3,MarketPrice,GCQ8,1301.2
39:07.2,MarketPrice,GCQ8,1301.2
39:07.2,MarketPrice,GCQ8,1301.2
39:07.2,MarketPrice,GCQ8,1301.2
39:07.2,MarketPrice,GCQ8,1301.2
39:07.2,MarketPrice,GCQ8,1301.2
39:07.2,MarketPrice,GCQ8,1301.2
39:07.2,MarketPrice,GCQ8,1301.2
39:07.2,MarketPrice,GCQ8,1301.2
39:07.2,MarketPrice,GCQ8,1301.2
39:07.2,MarketPrice,GCQ8,1301.2
39:07.2,MarketPrice,GCQ8,1301.2
39:07.3,MarketPrice,PLN8,906.3
39:10.4,MarketPrice,GCQ8,1301.2
39:10.4,MarketPrice,GCQ8,1301.2
39:11.7,MarketPrice,PLN8,906.3
39:11.7,MarketPrice,GCQ8,1301.2
39:12.7,MarketPrice,GCQ8,1301.2
39:12.7,MarketPrice,GCQ8,1301.2
39:12.7,MarketPrice,GCQ8,1301.2
39:12.7,MarketPrice,GCQ8,1301.2
39:12.7,MarketPrice,GCQ8,1301.2
39:12.7,MarketPrice,GCQ8,1301.2
39:12.7,MarketPrice,GCQ8,1301.2
39:12.9,MarketPrice,GCQ8,1301.3
39:15.5,MarketPrice,GCQ8,1301.2
39:15.5,MarketPrice,GCQ8,1301.2
39:15.6,MarketPrice,GCQ8,1301.2
39:15.7,MarketPrice,GCQ8,1301.2
39:15.7,MarketPrice,GCQ8,1301.2
39:15.7,MarketPrice,GCQ8,1301.2
39:16.4,MarketPrice,GCQ8,1301.2
39:16.4,MarketPrice,GCQ8,1301.2
39:16.4,MarketPrice,GCQ8,1301.2
39:16.4,MarketPrice,GCQ8,1301.2
39:16.4,MarketPrice,GCQ8,1301.2
39:16.8,MarketPrice,GCQ8,1301.2
39:18.5,MarketPrice,GCQ8,1301.2
39:19.8,MarketPrice,GCQ8,1301.2
39:20.1,MarketPrice,GCQ8,1301.1
39:22.2,MarketPrice,GCQ8,1301.2
39:23.2,MarketPrice,GCQ8,1301.2
39:23.2,MarketPrice,GCQ8,1301.2
39:23.2,MarketPrice,GCQ8,1301.2
39:23.2,MarketPrice,GCQ8,1301.2
39:23.6,MarketPrice,GCQ8,1301.2
39:23.8,MarketPrice,GCQ8,1301.2
39:23.9,MarketPrice,GCQ8,1301.2
39:24.2,MarketPrice,GCQ8,1301.2
39:27.8,MarketPrice,GCQ8,1301.2
39:28.2,MarketPrice,GCQ8,1301.1
39:28.6,MarketPrice,GCQ8,1301.1
39:33.4,MarketPrice,SIN8,16.91
39:33.9,MarketPrice,GCQ8,1301.2
39:38.9,MarketPrice,GCQ8,1301.1
39:40.1,MarketPrice,GCQ8,1301.1
39:41.0,MarketPrice,GCQ8,1301.2
39:44.8,MarketPrice,PLN8,906.2
39:44.9,MarketPrice,GCQ8,1301.1
39:45.6,MarketPrice,GCQ8,1301.2
39:45.8,MarketPrice,GCQ8,1301.2
39:47.1,MarketPrice,GCJ9,1326.3
39:47.1,MarketPrice,GCQ8,1301.1
39:47.1,MarketPrice,GCQ8,1301.1
39:47.1,MarketPrice,GCQ8,1301.1
39:47.1,MarketPrice,GCQ8,1301.1
39:47.1,MarketPrice,GCJ9,1326.3
39:47.1,MarketPrice,GCQ8,1301.1
39:48.0,MarketPrice,GCQ8,1301.1
39:48.0,MarketPrice,GCQ8,1301.1
39:48.0,MarketPrice,GCQ8,1301.1
39:48.0,MarketPrice,GCQ8,1301.1
39:48.7,MarketPrice,GCQ8,1301.1
39:48.7,MarketPrice,GCQ8,1301.1
39:48.7,MarketPrice,GCQ8,1301.1
39:48.7,MarketPrice,GCQ8,1301.1
39:48.9,MarketPrice,GCQ8,1301.1
39:49.7,MarketPrice,GCQ8,1301.1
39:50.6,MarketPrice,GCQ8,1301.1
39:50.7,MarketPrice,GCQ8,1301.1
39:50.7,MarketPrice,GCQ8,1301.1
39:50.7,MarketPrice,GCQ8,1301.1
39:54.5,MarketPrice,GCQ8,1301.1
39:54.5,MarketPrice,GCQ8,1301.1
39:54.5,MarketPrice,GCQ8,1301.1
39:54.5,MarketPrice,GCQ8,1301.1
39:55.7,MarketPrice,GCQ8,1301.1
39:55.7,MarketPrice,GCQ8,1301.1
39:55.7,MarketPrice,PLN8,906.2
39:55.7,MarketPrice,PLN8,906.2
39:56.6,MarketPrice,GCQ8,1301.1
39:57.1,MarketPrice,GCQ8,1301.1
39:57.8,MarketPrice,GCQ8,1301.1
39:57.8,MarketPrice,SIN8,16.91
39:59.7,MarketPrice,GCQ8,1301
39:59.7,MarketPrice,GCQ8,1301
39:59.7,MarketPrice,GCQ8,1301
39:59.7,MarketPrice,GCQ8,1301
39:59.8,MarketPrice,SIN8,16.905
39:59.9,MarketPrice,GCQ8,1301
39:59.9,MarketPrice,GCQ8,1301
39:59.9,MarketPrice,GCQ8,1301
39:59.9,MarketPrice,GCQ8,1301
39:59.9,MarketPrice,GCQ8,1301
39:59.9,MarketPrice,GCQ8,1301.1
39:59.9,MarketPrice,GCQ8,1301.1
40:00.0,MarketPrice,GCQ8,1301
40:00.0,MarketPrice,GCQ8,1301
40:00.0,MarketPrice,GCQ8,1301
40:00.0,MarketPrice,GCQ8,1301
40:00.0,MarketPrice,GCQ8,1301
40:00.0,MarketPrice,GCQ8,1301
40:00.0,MarketPrice,GCQ8,1301
40:00.1,MarketPrice,GCQ8,1301
40:00.1,MarketPrice,GCQ8,1301
40:00.3,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,GCQ8,1301
40:00.4,MarketPrice,SIN8,16.905
40:00.5,MarketPrice,GCQ8,1301.1
40:00.6,MarketPrice,GCQ8,1301
40:00.7,MarketPrice,GCQ8,1301
40:00.8,MarketPrice,GCQ8,1301
40:00.8,MarketPrice,GCQ8,1301
40:00.8,MarketPrice,GCQ8,1301
40:00.8,MarketPrice,GCQ8,1301
40:00.8,MarketPrice,GCQ8,1301
40:00.8,MarketPrice,GCQ8,1301
40:00.8,MarketPrice,GCQ8,1301
40:00.8,MarketPrice,GCQ8,1301
40:00.8,MarketPrice,GCQ8,1301
40:00.8,MarketPrice,GCQ8,1301
40:00.9,MarketPrice,GCQ8,1301
40:01.3,MarketPrice,GCQ8,1301.1
40:01.3,MarketPrice,GCQ8,1301
40:03.0,MarketPrice,GCQ8,1301
40:03.0,MarketPrice,GCQ8,1301.1
40:03.7,MarketPrice,GCQ8,1301
40:03.7,MarketPrice,GCQ8,1301
40:03.7,MarketPrice,GCQ8,1301
40:03.7,MarketPrice,GCQ8,1301
40:03.7,MarketPrice,GCQ8,1301
40:03.7,MarketPrice,GCQ8,1301
40:04.8,MarketPrice,GCQ8,1301
40:04.8,MarketPrice,GCQ8,1301
40:04.8,MarketPrice,GCQ8,1301
40:04.8,MarketPrice,GCQ8,1301
40:04.8,MarketPrice,GCQ8,1301
40:05.2,MarketPrice,GCQ8,1301
40:05.2,MarketPrice,GCQ8,1301
40:07.1,MarketPrice,GCQ8,1301
40:07.1,MarketPrice,GCQ8,1301
40:07.1,MarketPrice,GCQ8,1301
40:07.1,MarketPrice,GCQ8,1301
40:07.1,MarketPrice,GCQ8,1301
40:07.1,MarketPrice,GCQ8,1301
40:07.1,MarketPrice,GCQ8,1301
40:07.1,MarketPrice,GCQ8,1301
40:07.1,MarketPrice,GCQ8,1301
40:07.1,MarketPrice,GCQ8,1301
40:07.1,MarketPrice,GCQ8,1301
40:07.1,MarketPrice,GCQ8,1301
40:07.1,MarketPrice,GCQ8,1301
40:07.1,MarketPrice,GCQ8,1301
40:07.1,MarketPrice,GCQ8,1301
40:07.1,MarketPrice,GCQ8,1301
40:07.1,MarketPrice,GCQ8,1301
40:07.4,MarketPrice,SIN8,16.905
40:07.4,MarketPrice,SIU8,16.985
40:07.4,MarketPrice,SIN8,16.905
40:07.4,MarketPrice,SIN8,16.905
40:07.4,MarketPrice,SIN8,16.905
40:07.4,MarketPrice,SIN8,16.905
40:07.5,MarketPrice,GCQ8,1301
40:07.5,MarketPrice,SIN8,16.905
40:07.5,MarketPrice,SIN8,16.905
40:07.6,MarketPrice,GCQ8,1301
40:07.6,MarketPrice,GCQ8,1301
40:07.9,MarketPrice,GCQ8,1301
40:08.0,MarketPrice,GCQ8,1300.9
40:08.0,MarketPrice,GCQ8,1300.9
40:08.0,MarketPrice,GCQ8,1300.9
40:08.2,MarketPrice,GCQ8,1300.9
40:08.2,MarketPrice,GCQ8,1300.9
40:08.3,MarketPrice,GCQ8,1300.9
40:08.5,MarketPrice,GCQ8,1300.9
40:08.5,MarketPrice,GCQ8,1300.9
40:09.0,MarketPrice,GCQ8,1301
40:10.0,MarketPrice,GCQ8,1300.9
40:10.1,MarketPrice,GCQ8,1300.9
40:10.1,MarketPrice,GCQ8,1300.9
40:10.1,MarketPrice,GCQ8,1300.9
40:10.1,MarketPrice,GCQ8,1300.9
40:10.1,MarketPrice,GCQ8,1300.9
40:10.1,MarketPrice,GCQ8,1300.9
40:10.1,MarketPrice,GCQ8,1300.9
40:10.1,MarketPrice,GCQ8,1300.9
40:10.3,MarketPrice,GCQ8,1301
40:11.0,MarketPrice,GCQ8,1300.9
40:11.8,MarketPrice,GCQ8,1300.9
40:12.2,MarketPrice,GCQ8,1300.9
40:12.2,MarketPrice,GCQ8,1300.9
40:12.2,MarketPrice,GCQ8,1300.9
40:12.2,MarketPrice,GCQ8,1300.9
40:12.2,MarketPrice,GCQ8,1300.9
40:12.2,MarketPrice,GCQ8,1300.9
40:12.2,MarketPrice,GCQ8,1300.9
40:12.2,MarketPrice,GCQ8,1300.9
40:12.2,MarketPrice,GCQ8,1300.9
40:12.4,MarketPrice,GCQ8,1300.9
40:12.4,MarketPrice,GCQ8,1300.9
40:12.7,MarketPrice,GCQ8,1300.9
40:12.7,MarketPrice,GCQ8,1300.9
40:12.7,MarketPrice,GCQ8,1300.9
40:12.7,MarketPrice,GCQ8,1300.9
40:12.7,MarketPrice,GCQ8,1300.9
